employee_id,name,age,gender,country,city,department,experience_years,salary_usd,bonus_usd,work_hours_per_week,remote_work,performance_score,joining_year,seniority_level,job_title_designer,job_title_developer,job_title_manager,education_high school,education_master,education_phd,contract_type_full-time,contract_type_part-time
487,employee_487,36,female,india,toronto,it,7,144176,14444,59,no,3,2003,mid,1,0,0,0,0,0,0,0
488,employee_488,39,female,pakistan,delhi,finance,12,129122,13879,38,yes,5,2024,senior,0,0,0,0,0,1,1,0
489,employee_489,44,male,usa,delhi,marketing,3,100404,17112,35,no,8,2015,mid,1,0,0,0,1,0,1,0
490,employee_490,41,female,usa,la,marketing,5,111932,1539,54,yes,2,2012,mid,0,1,0,0,0,0,0,1
491,employee_491,32,male,india,toronto,hr,24,127170,11974,48,yes,5,2019,senior,0,1,0,0,0,1,0,1
492,employee_492,38,male,india,ny,hr,4,107707,14846,45,no,6,2018,mid,0,0,1,0,0,0,0,1
493,employee_493,55,male,canada,karachi,marketing,29,119647,6615,50,no,8,2004,senior,0,0,0,0,1,0,0,0
494,employee_494,31,male,india,london,hr,11,63688,17016,31,no,8,2022,senior,1,0,0,0,0,1,0,1
495,employee_495,38,male,canada,la,finance,3,116840,3956,39,no,5,2004,mid,0,0,1,0,1,0,1,0
496,employee_496,31,male,usa,london,hr,23,147106,9077,45,no,9,2019,senior,0,1,0,0,0,1,0,1
497,employee_497,28,male,uk,ny,hr,28,137810,4722,34,no,4,2023,senior,0,1,0,0,1,0,0,1
498,employee_498,26,male,pakistan,ny,marketing,8,134779,13059,44,yes,9,2003,senior,0,0,0,0,0,0,1,0
499,employee_499,47,male,usa,delhi,marketing,3,123789,6087,42,yes,7,2001,mid,1,0,0,0,0,0,1,0
500,employee_500,33,male,india,ny,it,18,126516,11338,42,yes,6,2012,senior,0,0,0,0,1,0,0,0
501,employee_501,50,female,pakistan,london,it,23,32017,3170,42,no,4,2015,senior,1,0,0,0,1,0,1,0
502,employee_502,38,female,uk,toronto,marketing,13,37957,4391,44,no,2,2021,senior,1,0,0,0,1,0,1,0
503,employee_503,35,female,uk,toronto,hr,4,144534,7942,43,no,8,2001,mid,0,0,0,0,0,1,0,1
504,employee_504,24,male,canada,delhi,hr,17,137724,19000,37,yes,6,2018,senior,0,0,1,0,0,0,1,0
505,employee_505,54,female,pakistan,karachi,it,9,34792,14806,40,yes,3,2016,senior,0,0,0,0,0,1,0,0
506,employee_506,31,female,canada,london,it,24,85982,15792,47,no,7,2004,senior,0,0,0,0,0,0,0,1
507,employee_507,44,female,usa,london,it,18,43237,13809,53,no,7,2024,senior,0,1,0,1,0,0,0,0
508,employee_508,40,male,pakistan,ny,finance,11,81586,15855,33,no,6,2017,senior,0,1,0,0,0,1,1,0
509,employee_509,55,male,usa,london,finance,17,111787,10108,55,no,2,2022,senior,0,0,0,0,0,0,0,0
510,employee_510,42,male,canada,la,it,16,49252,7458,39,yes,8,2020,senior,0,0,0,0,0,0,0,0
511,employee_511,35,male,pakistan,karachi,hr,29,40707,3756,30,yes,1,2017,senior,0,1,0,0,0,1,1,0
512,employee_512,58,female,canada,ny,it,23,64206,7853,58,yes,1,2007,senior,1,0,0,0,0,1,1,0
513,employee_513,58,female,pakistan,la,finance,10,124276,8709,34,no,6,2014,senior,0,0,0,0,0,0,0,1
514,employee_514,33,female,canada,delhi,hr,2,33543,19320,42,yes,5,2012,junior,0,0,1,0,0,1,0,1
515,employee_515,50,female,uk,toronto,finance,22,74135,13847,30,no,9,2012,senior,0,0,1,0,1,0,0,1
516,employee_516,24,male,canada,delhi,hr,16,146469,18352,52,no,7,2015,senior,0,0,1,0,0,1,1,0
517,employee_517,54,male,uk,toronto,finance,0,143824,8297,37,no,2,2021,junior,0,0,0,0,0,1,0,0
518,employee_518,42,male,canada,delhi,hr,14,134647,17256,32,yes,7,2019,senior,1,0,0,0,0,1,0,0
519,employee_519,48,female,pakistan,london,hr,27,65031,4203,32,yes,3,2012,senior,1,0,0,0,0,0,0,1
520,employee_520,30,male,pakistan,la,hr,8,72929,7499,36,no,1,2019,senior,0,1,0,0,1,0,0,1
521,employee_521,37,male,pakistan,toronto,hr,14,95747,6173,33,yes,8,2001,senior,0,0,0,1,0,0,1,0
522,employee_522,31,female,india,ny,marketing,27,87851,18273,32,no,3,2002,senior,1,0,0,1,0,0,0,0
523,employee_523,28,female,usa,la,finance,23,85311,12650,44,no,8,2014,senior,0,0,0,0,1,0,0,1
524,employee_524,29,male,pakistan,ny,finance,27,142113,10173,37,no,7,2022,senior,0,1,0,0,1,0,1,0
525,employee_525,36,male,uk,la,marketing,28,135331,8382,32,yes,2,2018,senior,0,1,0,0,1,0,0,1
526,employee_526,57,male,pakistan,la,hr,2,95867,1801,58,yes,1,2012,junior,0,1,0,0,0,0,1,0
527,employee_527,26,male,india,delhi,hr,21,118780,9234,59,no,7,2004,senior,0,0,1,1,0,0,0,0
528,employee_528,32,male,uk,toronto,finance,26,87196,14897,36,yes,1,2021,senior,0,0,0,0,1,0,1,0
529,employee_529,59,male,india,toronto,marketing,18,103705,16197,47,yes,6,2005,senior,0,1,0,0,0,0,0,1
530,employee_530,28,female,uk,la,hr,12,87894,10969,40,yes,8,2013,senior,0,0,0,1,0,0,0,1
531,employee_531,46,female,canada,london,hr,11,117640,4201,40,yes,7,2003,senior,0,0,1,0,0,1,0,0
532,employee_532,21,female,usa,london,hr,19,137437,17733,46,no,4,2021,senior,0,0,1,0,0,0,0,0
533,employee_533,24,male,usa,ny,it,0,44591,10972,57,yes,1,2018,junior,0,1,0,1,0,0,0,1
534,employee_534,48,female,india,ny,marketing,20,127247,1583,35,no,1,2022,senior,0,1,0,0,0,0,0,1
535,employee_535,56,male,usa,delhi,hr,16,78893,13719,37,no,4,2006,senior,1,0,0,1,0,0,0,1
536,employee_536,57,male,india,la,it,12,30727,4377,30,yes,5,2003,senior,0,0,0,1,0,0,0,0
537,employee_537,38,female,india,ny,marketing,0,51359,15855,58,no,7,2001,junior,0,1,0,0,0,1,0,1
538,employee_538,27,male,india,ny,hr,9,73822,4401,39,no,4,2006,senior,1,0,0,0,0,0,0,0
539,employee_539,20,male,usa,karachi,finance,14,131547,14636,57,yes,1,2002,senior,0,0,0,0,1,0,0,1
540,employee_540,41,female,india,la,it,26,145336,16738,54,no,7,2014,senior,0,1,0,0,0,1,1,0
541,employee_541,36,female,usa,delhi,it,26,133399,7772,48,no,2,2000,senior,1,0,0,0,0,1,1,0
542,employee_542,26,female,india,ny,hr,29,142113,11131,32,yes,2,2001,senior,1,0,0,1,0,0,0,1
543,employee_543,44,male,pakistan,delhi,hr,6,118534,1788,33,yes,8,2009,mid,0,0,0,0,1,0,1,0
544,employee_544,23,female,india,toronto,it,27,40929,17184,40,yes,5,2015,senior,1,0,0,0,0,0,0,0
545,employee_545,55,female,uk,delhi,finance,21,90091,3889,44,yes,2,2024,senior,0,0,0,0,1,0,1,0
546,employee_546,25,male,india,london,finance,17,110378,10569,30,yes,5,2014,senior,0,0,0,0,1,0,1,0
547,employee_547,50,female,canada,london,marketing,15,53519,11141,38,no,8,2023,senior,0,0,0,0,1,0,0,0
548,employee_548,38,female,india,delhi,hr,13,47393,12934,40,no,6,2014,senior,0,0,1,0,1,0,1,0
549,employee_549,58,female,uk,london,finance,26,64318,10769,48,yes,3,2013,senior,1,0,0,0,1,0,1,0
550,employee_550,46,male,uk,toronto,marketing,27,104531,8612,42,yes,8,2021,senior,0,0,0,1,0,0,0,1
551,employee_551,29,male,usa,la,finance,17,124192,19876,55,no,9,2013,senior,0,1,0,1,0,0,0,0
552,employee_552,45,male,pakistan,london,hr,26,77934,17205,45,yes,5,2005,senior,0,0,1,0,0,1,0,0
553,employee_553,38,male,india,london,marketing,6,135796,14934,33,yes,2,2013,mid,0,0,1,1,0,0,0,1
554,employee_554,58,female,usa,delhi,marketing,16,140805,11095,30,no,2,2016,senior,1,0,0,0,0,1,0,1
555,employee_555,22,male,pakistan,toronto,marketing,28,111103,5240,49,no,7,2017,senior,0,0,0,0,0,1,1,0
556,employee_556,32,male,india,la,finance,17,58840,19706,42,no,1,2019,senior,1,0,0,0,0,0,1,0
557,employee_557,47,female,canada,delhi,hr,11,148089,11748,30,yes,2,2018,senior,0,0,1,0,1,0,1,0
558,employee_558,39,female,india,delhi,marketing,7,119367,6298,34,no,4,2016,mid,0,0,0,1,0,0,0,1
559,employee_559,47,female,uk,karachi,it,21,43265,2861,34,yes,1,2015,senior,0,1,0,0,0,0,0,0
560,employee_560,27,male,uk,toronto,hr,29,35424,15142,43,no,4,2007,senior,0,0,0,1,0,0,1,0
561,employee_561,58,male,canada,la,it,1,50625,8320,56,yes,5,2006,junior,0,0,1,0,0,1,0,1
562,employee_562,20,male,usa,toronto,it,6,109622,12367,52,yes,9,2019,mid,0,1,0,1,0,0,0,0
563,employee_563,22,female,pakistan,la,marketing,3,59187,18482,43,yes,1,2011,mid,0,0,0,0,1,0,0,1
564,employee_564,32,female,india,toronto,marketing,17,65929,6247,37,no,5,2008,senior,0,1,0,0,0,1,1,0
565,employee_565,47,male,uk,delhi,finance,27,91892,2734,33,no,2,2013,senior,0,1,0,0,0,1,0,1
566,employee_566,44,female,usa,delhi,finance,5,50539,5663,36,no,9,2019,mid,0,0,1,0,0,0,0,1
567,employee_567,52,female,canada,ny,finance,26,86630,6909,49,yes,6,2000,senior,0,1,0,0,1,0,0,1
568,employee_568,57,female,uk,london,hr,8,120639,13818,48,no,2,2009,senior,1,0,0,0,0,1,0,1
569,employee_569,25,male,canada,karachi,finance,26,123410,18064,44,no,3,2016,senior,0,0,1,0,1,0,0,0
570,employee_570,51,female,india,toronto,it,8,39215,9163,51,yes,8,2016,senior,1,0,0,1,0,0,1,0
571,employee_571,40,female,pakistan,karachi,finance,13,69385,19454,33,yes,1,2016,senior,0,1,0,0,1,0,0,0
572,employee_572,35,male,uk,ny,marketing,7,117580,14358,59,no,3,2003,mid,1,0,0,0,0,1,0,1
573,employee_573,40,male,uk,london,finance,18,107462,7668,48,no,1,2016,senior,0,0,0,0,0,0,0,1
574,employee_574,30,female,india,toronto,hr,2,143396,14016,38,no,8,2017,junior,0,1,0,0,0,1,1,0
575,employee_575,56,female,usa,la,hr,17,127037,9001,50,yes,1,2019,senior,0,0,0,0,1,0,1,0
576,employee_576,55,male,pakistan,london,it,4,125310,10921,42,no,5,2022,mid,1,0,0,0,1,0,0,0
577,employee_577,54,male,uk,delhi,hr,13,55008,3191,43,yes,4,2001,senior,0,0,0,0,0,1,0,0
578,employee_578,38,female,pakistan,ny,finance,27,78928,9859,52,yes,7,2007,senior,0,1,0,0,1,0,1,0
579,employee_579,39,female,uk,london,marketing,29,113096,9872,57,no,5,2012,senior,0,0,0,1,0,0,0,0
580,employee_580,37,female,pakistan,london,hr,3,119876,19847,43,no,8,2022,mid,1,0,0,0,0,1,0,1
581,employee_581,33,female,canada,delhi,it,6,54976,5922,51,yes,1,2024,mid,1,0,0,0,0,0,0,1
582,employee_582,34,male,uk,toronto,finance,19,143942,5392,39,yes,5,2021,senior,1,0,0,0,0,1,1,0
583,employee_583,50,female,pakistan,la,it,24,57626,14541,45,no,4,2019,senior,0,1,0,1,0,0,0,0
584,employee_584,20,female,usa,delhi,hr,27,128256,16015,34,no,3,2021,senior,1,0,0,1,0,0,0,1
585,employee_585,22,male,canada,la,hr,11,130537,4227,52,no,5,2014,senior,0,1,0,1,0,0,1,0
586,employee_586,35,female,canada,toronto,it,1,89789,3024,56,yes,3,2019,junior,0,0,0,1,0,0,0,0
587,employee_587,42,male,usa,london,finance,10,34700,17713,35,yes,8,2022,senior,1,0,0,1,0,0,0,1
588,employee_588,30,female,pakistan,la,hr,13,139331,3486,55,no,3,2008,senior,0,0,0,0,0,0,0,0
589,employee_589,31,female,india,ny,marketing,21,93645,2155,31,yes,1,2002,senior,0,0,1,0,1,0,0,0
590,employee_590,29,male,usa,ny,hr,22,103396,11082,42,yes,9,2002,senior,0,0,0,1,0,0,0,0
591,employee_591,51,male,pakistan,delhi,finance,15,37526,5477,58,no,9,2001,senior,0,0,1,1,0,0,1,0
592,employee_592,35,female,usa,toronto,hr,19,133863,19569,42,yes,6,2000,senior,0,0,0,0,0,1,0,1
593,employee_593,27,female,usa,delhi,it,28,69500,8086,48,no,1,2013,senior,0,1,0,0,0,0,1,0
594,employee_594,57,female,uk,delhi,hr,5,98049,3317,47,no,8,2016,mid,0,0,0,0,0,0,0,1
595,employee_595,31,male,pakistan,karachi,hr,22,103366,4621,57,yes,2,2012,senior,0,1,0,0,1,0,0,1
596,employee_596,43,female,india,delhi,finance,3,110317,5491,48,yes,9,2018,mid,0,1,0,0,0,0,1,0
597,employee_597,47,male,uk,karachi,it,14,89117,16916,30,no,8,2022,senior,1,0,0,0,0,1,1,0
598,employee_598,27,male,usa,ny,finance,23,86096,16248,37,yes,3,2014,senior,0,1,0,0,0,1,0,1
599,employee_599,47,female,usa,ny,hr,24,37910,3511,51,no,5,2024,senior,0,0,1,0,1,0,0,1
600,employee_600,55,male,usa,delhi,marketing,0,111383,10546,45,yes,9,2013,junior,1,0,0,0,0,1,0,1
601,employee_601,45,female,pakistan,ny,hr,6,101185,16612,58,yes,1,2001,mid,1,0,0,1,0,0,0,0
602,employee_602,27,female,pakistan,toronto,finance,24,80248,8848,31,yes,9,2006,senior,0,0,0,1,0,0,0,1
603,employee_603,47,female,uk,karachi,marketing,11,104656,15274,37,no,4,2016,senior,0,1,0,0,0,1,1,0
604,employee_604,47,female,india,karachi,finance,9,31951,18677,35,yes,4,2017,senior,0,1,0,0,1,0,1,0
605,employee_605,56,female,uk,delhi,finance,4,95212,3465,45,no,4,2005,mid,0,0,1,0,0,0,1,0
606,employee_606,55,male,canada,ny,it,11,105701,17304,52,no,9,2020,senior,0,0,0,0,1,0,0,1
607,employee_607,46,male,usa,la,marketing,17,109888,16669,40,no,6,2007,senior,0,0,0,0,0,0,0,1
608,employee_608,36,female,usa,karachi,hr,9,105282,12294,46,yes,8,2001,senior,1,0,0,0,0,1,0,0
609,employee_609,28,female,usa,delhi,finance,5,139274,4175,52,no,4,2000,mid,1,0,0,0,0,1,0,0
610,employee_610,52,male,uk,delhi,hr,27,124533,8849,48,no,3,2015,senior,1,0,0,1,0,0,1,0
611,employee_611,39,male,uk,toronto,it,11,71954,13473,40,yes,1,2006,senior,0,0,1,0,0,0,0,0
612,employee_612,32,male,usa,london,it,6,119719,10425,57,no,7,2021,mid,0,0,1,0,1,0,0,0
613,employee_613,47,male,uk,london,marketing,17,38804,13222,37,no,4,2023,senior,1,0,0,0,0,1,1,0
614,employee_614,48,female,pakistan,karachi,it,1,122705,9444,51,yes,8,2010,junior,0,0,0,0,1,0,0,1
615,employee_615,32,female,pakistan,toronto,it,9,30595,9210,33,no,3,2014,senior,0,0,1,1,0,0,0,0
616,employee_616,54,male,uk,toronto,hr,14,59592,3759,40,yes,1,2012,senior,0,0,0,0,0,0,0,1
617,employee_617,25,female,usa,toronto,it,29,70643,17091,37,no,5,2023,senior,0,0,0,0,0,0,1,0
618,employee_618,37,male,uk,karachi,it,11,92665,1002,38,no,2,2001,senior,0,1,0,0,0,1,1,0
619,employee_619,24,female,uk,london,finance,25,50823,18643,55,yes,3,2013,senior,1,0,0,0,0,0,0,0
620,employee_620,44,male,uk,toronto,it,16,35972,9190,31,no,6,2023,senior,0,1,0,0,0,1,1,0
621,employee_621,21,female,canada,ny,finance,3,45882,16248,45,no,3,2005,mid,1,0,0,1,0,0,1,0
622,employee_622,29,male,pakistan,delhi,it,6,96394,6773,35,no,3,2008,mid,1,0,0,0,0,0,1,0
623,employee_623,49,male,india,delhi,it,29,101055,13786,50,yes,6,2006,senior,0,0,0,0,0,1,0,0
624,employee_624,24,female,india,la,marketing,8,53769,19952,50,yes,5,2017,senior,1,0,0,0,1,0,0,0
625,employee_625,52,male,canada,la,marketing,18,55020,16037,55,yes,9,2023,senior,0,0,0,0,0,1,0,0
626,employee_626,20,female,uk,karachi,finance,27,72748,2885,56,yes,1,2008,senior,0,0,0,0,0,0,1,0
627,employee_627,37,female,canada,karachi,it,26,132621,8060,48,yes,3,2022,senior,1,0,0,1,0,0,0,1
628,employee_628,51,male,canada,delhi,hr,22,115374,17331,57,no,3,2003,senior,0,0,0,0,0,0,1,0
629,employee_629,30,female,usa,ny,marketing,6,74912,8844,37,yes,6,2008,mid,0,0,0,0,0,0,0,0
630,employee_630,40,female,pakistan,london,hr,22,42879,14450,43,yes,8,2003,senior,0,0,0,0,0,1,0,1
631,employee_631,45,female,india,london,marketing,1,63798,10491,53,yes,3,2011,junior,0,0,1,0,1,0,0,1
632,employee_632,44,female,uk,karachi,marketing,5,137791,19722,45,no,3,2003,mid,0,0,0,0,0,0,0,0
633,employee_633,41,female,india,ny,it,17,119826,10268,41,no,6,2024,senior,0,0,1,0,1,0,0,1
634,employee_634,46,male,india,karachi,marketing,5,76073,10139,34,yes,8,2023,mid,0,0,1,0,0,1,0,1
635,employee_635,32,female,pakistan,london,hr,12,105791,7791,53,no,6,2019,senior,0,0,0,0,1,0,0,0
636,employee_636,52,female,india,karachi,marketing,25,96983,8171,55,no,3,2013,senior,0,0,0,0,0,1,0,1
637,employee_637,53,female,india,toronto,finance,18,73005,18253,53,no,4,2023,senior,0,0,1,1,0,0,0,1
638,employee_638,54,female,canada,karachi,it,29,124731,1093,48,no,1,2023,senior,0,0,1,0,1,0,0,0
639,employee_639,20,female,pakistan,delhi,it,1,32850,3987,47,yes,8,2006,junior,0,0,0,0,1,0,0,1
640,employee_640,40,male,usa,karachi,finance,11,58400,13847,38,yes,4,2012,senior,0,0,0,1,0,0,0,1
641,employee_641,25,female,uk,delhi,finance,14,41953,10967,31,no,6,2021,senior,1,0,0,0,1,0,0,1
642,employee_642,47,male,india,ny,finance,13,136410,17218,54,no,3,2007,senior,0,0,1,1,0,0,0,1
643,employee_643,36,male,uk,london,marketing,5,53535,11452,49,no,6,2022,mid,0,0,1,0,0,0,0,0
644,employee_644,24,male,usa,la,it,17,105536,9627,41,no,9,2004,senior,1,0,0,0,0,1,1,0
645,employee_645,50,male,uk,la,finance,4,105039,5947,58,yes,9,2011,mid,0,0,1,1,0,0,1,0
646,employee_646,24,female,usa,london,marketing,17,111029,7651,31,no,3,2012,senior,0,1,0,0,1,0,0,1
647,employee_647,57,male,canada,la,finance,2,34055,4144,39,yes,3,2019,junior,0,0,1,1,0,0,0,0
648,employee_648,22,male,india,karachi,hr,2,68170,17460,30,no,4,2013,junior,1,0,0,0,1,0,0,0
649,employee_649,42,female,usa,ny,hr,21,127944,9959,33,yes,7,2017,senior,0,1,0,0,0,0,0,1
650,employee_650,56,female,uk,ny,it,21,137585,9297,54,no,3,2023,senior,0,0,0,1,0,0,1,0
651,employee_651,56,female,india,london,marketing,9,129976,7694,41,yes,8,2024,senior,1,0,0,0,0,0,0,1
652,employee_652,29,male,canada,la,hr,18,58251,16835,38,yes,8,2019,senior,1,0,0,0,0,1,0,0
653,employee_653,29,female,india,karachi,hr,2,34532,4346,33,yes,6,2003,junior,0,0,0,0,1,0,0,0
654,employee_654,38,female,usa,ny,marketing,28,34924,12340,38,no,4,2020,senior,1,0,0,0,1,0,1,0
655,employee_655,36,male,canada,ny,finance,11,78037,1244,57,yes,5,2017,senior,0,0,1,0,0,0,0,0
656,employee_656,40,female,uk,toronto,marketing,28,108082,3625,35,no,2,2006,senior,0,0,0,0,0,1,0,0
657,employee_657,33,female,canada,toronto,finance,15,122115,4849,30,yes,6,2014,senior,1,0,0,1,0,0,0,0
658,employee_658,28,female,canada,ny,hr,16,101621,10597,39,yes,3,2020,senior,0,0,0,1,0,0,1,0
659,employee_659,20,female,pakistan,london,hr,6,107926,8737,58,no,6,2005,mid,0,0,0,0,1,0,0,0
660,employee_660,32,male,canada,delhi,hr,12,108816,15024,43,yes,5,2015,senior,0,0,0,0,0,0,0,1
661,employee_661,23,female,canada,delhi,it,23,119654,13000,51,no,2,2019,senior,0,1,0,0,0,0,1,0
662,employee_662,20,female,india,karachi,it,1,100400,9333,54,no,5,2023,junior,1,0,0,1,0,0,0,1
663,employee_663,59,male,uk,ny,it,3,137620,18276,58,no,5,2007,mid,0,1,0,0,0,1,0,1
664,employee_664,51,female,india,ny,marketing,9,129525,8310,47,no,9,2020,senior,1,0,0,0,0,1,1,0
665,employee_665,53,male,india,ny,hr,6,131164,3399,35,yes,8,2015,mid,0,0,1,1,0,0,0,1
666,employee_666,47,female,usa,london,hr,23,122385,5640,47,yes,7,2021,senior,0,0,1,1,0,0,1,0
667,employee_667,50,male,india,toronto,marketing,16,123102,11391,49,no,3,2015,senior,0,0,1,0,0,0,0,1
668,employee_668,27,male,pakistan,ny,it,19,40702,18853,45,yes,4,2002,senior,1,0,0,0,0,1,1,0
669,employee_669,58,male,pakistan,ny,marketing,5,136732,11892,44,yes,6,2016,mid,0,0,0,1,0,0,0,0
670,employee_670,45,male,usa,la,it,18,45385,12197,45,no,3,2008,senior,0,0,0,1,0,0,0,0
671,employee_671,53,female,uk,london,hr,4,39336,14050,37,yes,9,2024,mid,0,1,0,0,1,0,0,1
672,employee_672,22,male,uk,karachi,finance,9,95421,4374,42,no,8,2002,senior,0,1,0,1,0,0,0,0
673,employee_673,31,female,india,ny,it,8,61225,13911,52,yes,6,2019,senior,0,0,1,1,0,0,1,0
674,employee_674,20,male,india,la,hr,26,66021,9847,40,yes,4,2006,senior,0,1,0,0,0,1,0,1
675,employee_675,24,male,india,delhi,hr,12,33782,15785,57,no,7,2017,senior,1,0,0,0,0,0,0,0
676,employee_676,49,male,uk,karachi,finance,18,118877,11960,58,yes,3,2011,senior,1,0,0,0,0,1,0,0
677,employee_677,49,female,canada,ny,hr,20,145454,14535,54,yes,8,2018,senior,0,1,0,0,0,0,0,1
678,employee_678,36,male,pakistan,ny,hr,23,147369,9234,36,no,1,2015,senior,0,1,0,0,1,0,0,0
679,employee_679,42,female,canada,la,it,5,119630,11503,46,yes,3,2021,mid,0,1,0,1,0,0,0,0
680,employee_680,34,female,canada,london,it,3,79111,6122,47,no,5,2023,mid,0,1,0,0,1,0,0,1
681,employee_681,56,female,uk,ny,finance,23,119402,10852,51,yes,5,2016,senior,0,0,1,0,0,0,0,0
682,employee_682,40,female,canada,delhi,finance,26,149774,6387,52,no,2,2019,senior,0,0,1,0,0,1,0,0
683,employee_683,33,female,usa,ny,hr,2,114585,8631,48,no,8,2014,junior,0,1,0,0,0,1,0,0
684,employee_684,21,female,india,delhi,it,2,72719,8226,54,no,5,2000,junior,1,0,0,0,1,0,0,0
685,employee_685,30,female,usa,karachi,finance,3,126528,6108,42,no,7,2001,mid,0,0,1,0,0,0,0,1
686,employee_686,58,female,pakistan,karachi,finance,24,79037,19608,44,no,7,2007,senior,1,0,0,0,1,0,1,0
687,employee_687,57,female,india,toronto,marketing,4,110103,3110,52,yes,5,2021,mid,0,0,0,0,1,0,1,0
688,employee_688,53,male,canada,toronto,finance,7,139987,1957,59,yes,8,2024,mid,1,0,0,1,0,0,0,0
689,employee_689,57,male,pakistan,delhi,hr,15,33513,8146,51,no,9,2001,senior,0,1,0,0,1,0,0,0
690,employee_690,53,male,india,london,it,21,145183,1560,58,yes,4,2018,senior,0,0,0,1,0,0,1,0
691,employee_691,37,male,canada,ny,finance,2,43335,2312,51,no,4,2008,junior,0,0,1,1,0,0,0,0
692,employee_692,49,male,usa,ny,marketing,23,74140,19205,30,yes,8,2008,senior,0,0,1,0,0,1,1,0
693,employee_693,34,female,india,toronto,it,11,134126,12595,58,yes,1,2012,senior,0,0,0,1,0,0,0,1
694,employee_694,46,female,canada,delhi,finance,24,110373,6374,45,no,4,2005,senior,1,0,0,1,0,0,0,1
695,employee_695,53,female,usa,ny,marketing,7,107658,3651,34,no,6,2014,mid,0,0,1,0,0,1,0,1
696,employee_696,57,female,pakistan,ny,finance,12,64840,11006,55,yes,4,2018,senior,0,1,0,0,1,0,0,1
697,employee_697,52,female,pakistan,london,it,3,61007,10933,32,yes,6,2020,mid,0,0,0,0,0,0,0,1
698,employee_698,43,female,pakistan,la,it,13,86947,17172,52,no,5,2014,senior,0,1,0,0,0,0,0,1
699,employee_699,34,female,pakistan,toronto,it,13,136833,3877,39,yes,9,2017,senior,0,0,0,0,0,0,1,0
700,employee_700,49,male,uk,toronto,hr,12,148637,5083,48,yes,9,2006,senior,0,0,1,0,1,0,0,0
701,employee_701,36,male,india,la,finance,26,123220,1745,34,no,4,2010,senior,1,0,0,1,0,0,1,0
702,employee_702,24,male,india,ny,hr,5,56393,9749,36,yes,4,2007,mid,0,0,0,0,0,0,0,1
703,employee_703,48,male,uk,london,it,16,87480,18325,43,no,8,2005,senior,0,0,0,0,1,0,0,0
704,employee_704,23,female,canada,london,marketing,3,147243,19680,32,no,4,2007,mid,0,1,0,1,0,0,0,0
705,employee_705,29,female,canada,toronto,finance,7,118290,18323,42,no,2,2001,mid,0,0,1,0,0,1,0,1
706,employee_706,36,female,pakistan,london,hr,16,116335,18994,42,yes,2,2018,senior,0,1,0,0,0,0,0,1
707,employee_707,29,male,usa,karachi,finance,2,134263,2725,39,yes,1,2015,junior,0,0,1,1,0,0,0,1
708,employee_708,36,female,canada,la,marketing,16,39107,13213,31,no,5,2006,senior,0,1,0,0,0,0,0,1
709,employee_709,39,female,usa,ny,hr,8,35993,10528,35,no,6,2009,senior,0,0,0,0,0,0,0,1
710,employee_710,43,female,india,karachi,it,1,126341,15162,37,yes,9,2011,junior,0,1,0,0,0,0,0,1
711,employee_711,24,male,usa,la,hr,24,123650,9853,33,yes,5,2016,senior,1,0,0,1,0,0,0,0
712,employee_712,53,female,india,delhi,finance,12,133325,8187,54,yes,6,2006,senior,0,0,1,0,1,0,0,1
713,employee_713,25,male,uk,toronto,finance,19,147595,1032,41,no,6,2021,senior,0,0,1,1,0,0,0,1
714,employee_714,21,male,uk,london,finance,1,82066,15893,57,no,3,2007,junior,0,0,0,0,0,0,0,0
715,employee_715,32,male,pakistan,delhi,finance,19,141850,15408,44,yes,4,2006,senior,0,0,1,1,0,0,1,0
716,employee_716,30,male,canada,london,it,27,72942,16160,37,yes,1,2003,senior,1,0,0,0,0,1,0,1
717,employee_717,42,female,pakistan,karachi,hr,10,46138,4414,36,yes,4,2002,senior,0,1,0,0,1,0,0,0
718,employee_718,35,male,india,ny,it,26,148558,18540,43,no,1,2018,senior,0,0,0,1,0,0,0,0
719,employee_719,50,male,pakistan,ny,it,25,74527,13120,52,no,5,2014,senior,1,0,0,0,0,1,1,0
720,employee_720,30,female,usa,ny,it,21,39190,2543,48,yes,8,2003,senior,0,0,1,0,1,0,0,1
721,employee_721,35,female,india,london,finance,14,122259,1271,43,yes,8,2024,senior,0,0,1,0,0,1,0,1
722,employee_722,27,male,uk,delhi,finance,10,149773,6295,51,no,5,2008,senior,1,0,0,0,1,0,0,1
723,employee_723,23,female,canada,ny,finance,22,108422,15963,42,no,2,2012,senior,0,1,0,1,0,0,0,0
724,employee_724,59,male,india,delhi,hr,2,85698,12580,58,yes,6,2017,junior,0,1,0,0,0,1,0,1
725,employee_725,23,male,india,london,marketing,2,112315,13597,50,yes,1,2020,junior,0,0,0,0,0,0,0,1
726,employee_726,44,male,usa,karachi,finance,27,123710,13045,30,yes,7,2015,senior,0,0,1,0,0,1,0,1
727,employee_727,22,male,canada,delhi,hr,25,59086,14603,56,no,4,2000,senior,1,0,0,0,1,0,0,1
728,employee_728,51,female,uk,karachi,finance,11,47322,10937,48,yes,5,2003,senior,0,1,0,1,0,0,1,0
729,employee_729,22,male,india,london,finance,23,138132,15830,58,no,6,2017,senior,0,0,0,0,1,0,1,0
730,employee_730,46,female,india,london,it,4,130814,7722,57,no,1,2007,mid,0,0,1,0,0,1,1,0
